,Text,Label
2667,"Los latinos que emigraron a USA y apoyan a Trump y se creen gringos, son lo que los charnegos/Rufianes de Cataluña.  #RutaTrump",1
2668,"Aún por encima de hembrismo, heterofobia y racismo inverso sufren también discriminación por ser madrileños, pobres :( https://t.co/RJTRKwPs8Z",0
2669,"Mira, se me revuelven las tripas cada vez q oigo a la puta loca de mi vecina gritarle a su hijo.",1
2670,@edsheeran COMO TE ATREVES A CORTARME MARICON,1
2671,¿Por qué eres tan retrasado? #retrashadogilipollas,1
2672,32. Soy antitaurino pero en la intimidad no lo digo muy alto porque mi familia es muy facha.,0
2673,"@julentruci Éso y dos puñalá en los ojos, lo mismo; mamón.",1
2674,Seas mamoooooooon!! https://t.co/l0JEy4MBOR,0
2675,Latinos por Trump que son racistas con los musulmanes. Genial.,0
2676,@Rowinin__ no serás un poco maricón de esos verdad,1
2677,@MuriaChulia Pues debería. Patriotismo también es saber hablar y escribir bien tu idioma. Hipócrita.,0
2678,"@FelipeGALzalez Ya no te puedes fiar ni de la ultraderecha, sad!",0
2679,@Trazzto Mientras no se ría de una víctima fascista del terrorismo no pasa nada.,0
2680,"@DrXaverius Si no fuera tan vago, sacaría la imagen del abuelo simpson llamando a todo ""¡La MUERTE!"" pero con estos y el feminismo xDDD",0
2681,"Gitano, Rumano, anarquista e hijo de puta. https://t.co/C5ZplI4t4c",1
2682,PASIÓN Y MUERTE SEGÚN LA DICTADURA DE GÉNERO (1): “GRITARÁN LAS PIEDRAS” https://t.co/SURBTLz3Wy https://t.co/w8wDNdQzWb,0
2683,@alonso_dm @mardecastilla A ver si tiene los santos cojones El País de decir lo mismo sobre la violencia de género...,0
2684,"@fernandollopis @SergioJFS1 Esa placa ante la ley es ilegal. A los fascistas no le importa que esa placa este ahí, a usted?",0
2685,"Veo el tweet y digo ""mira un subnormal"" pero veo los reply y no, son unos cuantos más. https://t.co/MKt9mPvPCw",1
2686,"Ante la muerte no hay otro color que el negro A sus compañeros de partido, mi pesar por el óbito de Carme Chacón RIP https://t.co/FJzqpmZ3Fs",0
2687,"La clase política, conmocionada, lamenta la muerte de la dirigente socialista https://t.co/Z2PBRvj0yz https://t.co/vY4ZB12TMR",0
2688,"PD: en azul son mis respuestas. En verde son las que ""acerté"" y en rojo las que ""fallé""",0
2689,"putos canis-traperos, sois simples fotocopias",1
2690,El de 13 reasons why es un cazurro.... QUIERES ESCUCHAR HASTA EL FINAL LAS MALDITAS CINTAS! Me está poniendo negra... -.- https://t.co/MAAopWo4Wq,0
2691,"#NoALaGuerra Ellos ponen cobardemente    las Bombas y las Armas Químicas; los pueblos, los Muertos y los Refugiados https://t.co/4tAWHSfY3u",0
2692,"Carme Chacon nunca fue santo de mi devoción, para mi tenia poco de socialista, pero nadie debería tener una muerte como esa. D.E.P",0
2693,@RafaGalvez10 @AlbaceteBPSAD Éxitos? Menuda puta vergüenza. Tenéis a la afición volcada con vosotros y vais decepción tras decepción. Esto no puede seguir así joder,0
2694,Yuzuru y Javier  - revivamos esto - dos deidades - son rojo y azul tmb - porqué tanto talento -PORQUÉ TAN WAPOS - make this real - llorando https://t.co/LbAwbRLxED,0
2695,Siento vergüenza de que haya compatriotas que voten a estos NAZIS. https://t.co/Wzr7jVfQkm,1
2696,"Soy la única persona capaz de autospoilearse, menudo subnormal estoy hecho",0
2697,Einstein: Los dirigentes israelíes son fascistas. https://t.co/KWotzi3vLt,0
2698,"Yo soy la que busca el mando de la tele como una loca por todo el salón, llevándolo en la puta mano.",0
2699,"Las reacciones a la muerte de Chacón, de todo signo político (https://t.co/yseBBWvIw4) https://t.co/C6b4pRzd3c https://t.co/ddFmw2UlkV",0
2700,"Final 4-1. Nueva derrota del Betis tras el enésimo ridículo. Víctor, más señalado todavía. Como Torrecilla y Haro-Catalán.",0
2701,"#RutaTrump A mí casi me interesaría más RutaRajoy, o RutaPP. Q menuda trayectoria llevan desde el franquismo, como herederos directos q son.",0
2702,afición: pillar a matches de tinder por banda y contarles mi puta vida que no le interesa a nadie  #ligarmal,0
2703,NO PUEDE SUICIDARSE EL HIJO DE LA GRAN PUTA SE TENIA QJE IR A LA PUTA CARCEL Y QUE LE DEJASEN EL CULO AL ROJO,1
2704,@OFilmHK estoy íntegramente afeitado a día de hoy. Intento superar lo de ser facha.,0
2705,@sanjuairforce no tengo por qe saber de armas mongolo,1
2706,"@CAOsasuna Un Culé que se alegra de la victoria de @CAOsasuna hoy,vamos rojillos!!esta aficion es la ostia!#sisepuede #osasunanuncaserinde",0
2707,"@leonddamasco No sea usted facha: ""Un presunto cuchillo sometido a un flagrante abuso de autoridad"" es un titular más correcto.",0
2708,#YoSoyAnonymousUE basta de absurda represión victimista por parte del Estado Fascista,1
2709,"Eso es de rojos, mejor dejarnos joder sin vaselina, que sepa todo el mundo que somos ""apañoles"" de pelo en pexo, así nos va de bien... https://t.co/oCiW10g1xq",0
2710,Ataques diarios de la derecha fascista a la policía en venezuela https://t.co/eIINhL7eMR,0
2711,"@pablomerinoo y en mi water, reprimido maricón de mierda",1
2712,ohmygad que son rojo y azul https://t.co/iQc8Y3tzSm,0
2713,Los animales de compañía también son víctimas de violencia de género y cuando la mujer va a una casa de acogida... https://t.co/YkJc6S3nyZ,0
2714,@Sr_Chocolat Porque hago tanto el subnormal?,0
2715,"@RipollRafa @MarioMartos89 Assad sera muy dictador pero no se dedicaba a exterminar minorías como los cristianos y yizadies, los isalmístas si",0
2716,me acabo de cruzar con una bollera desconocida en coruxo???????,1
2717,"@El_vecino_del_5 @yanina_rubia Y yo a ti, que parecías una magdalena marica.",0
2718,@jcarolinaisava Nicolás maduro publica sus fotos de cuando era monaguillo - Qué importante es este tarado -… https://t.co/PlJW5mQmmp,0
2719,@kedigoyo Jjjj k grande Mamona!!!😘😘😂😂,0
2720,"1puta hora, conexión de gitano que tengo mis muertos",0
2721,después de ver a una chica con remera de encaje NEGRA con corpiño BLANCO me quise morir,0
2722,"@Isralusk @dirvitcom Yo, que soy una marica decente.",0
2723,"Mi madre usando parecer maricón como insulto, no puede ser real",0
2724,AHORA VENEIS(Como dicen aki) y creéis en Dios..El HIJO DE PUTA DE FRAGA A LOS 90 Y TANTOS..Y TANTOS OTROS! OS ODIO FASCISTAS!!,1
2725,"#MalasCompañías1 .  ""Putos rojos de mierda, q no nos dejan robar en paz"" , ¿eh, PPeperos? . 😉",1
2726,"@CorneliaCinna @Cazatalentos @isigala @Al_Iks @guardiacivil @forogc @policia Fascista?.. que vaaa... tan solo ni de izquierdas ni de fechas sino todo lo contrario, ya ves.",0
2727,@AngelaStoneV Más negro que los cojones de Machin,0
2728,"@GiooMontagna este raton que tengo me estan matando, eres loca?",0
2729,"@Homer_MZA @kicokb24 @Mr_Vevebu Rebuscado dice el mamón, y luego se ve cada fumada de cine de países que no conocen ni los autóctonos que flipas.",0
2730,"¿Pero a ti no te iban a deportar, pedazo de subnormal? https://t.co/1ancBQDF2v",1
2731,@wicho @b0urbaki joder....  Algeciras  por allí entró el moro Muza,0
2732,@txapulincolorid Nicolás maduro publica sus fotos de cuando era monaguillo - Qué importante es este tarado -… https://t.co/eKwpsBFnGp,0
2733,"Hay que ser subnormal para que te empaten este partido. Subnormal. A sufrir, a sufrir, a sufrir y a sufrir. ¿Sorprende? NO",1
2734,Retweeted Vidushi (@vidushi_i):  Siempre recordaré la imagen de Carme Chacón sujetando al facha y chulo de barrio... https://t.co/4oJ50Hk5HP,0
2735,"Señores Haro y Catalán, tengan ustedes más la cabeza en pactos mientras el #Betis, en fútbol y basket, no deja de hacer el ridículo.",0
2736,Un joven de 18 años viola a dos ancianos discapacitados y mata a la mujer de uno https://t.co/ikgxpdvT0i,0
2737,Lo tratan de loco cuando denuncia la corrupción del @PPopular . Pura mafia de los fascistas. #MalasCompañías,1
2738,"¿Xq el Régimen franquista fue fascista?Razones: Autarquía, anticomunismo, antiliberalismo, partido y sindicato único, ultranacionalismo...",0
2739,"Estaban con unos chavales y empezaron a bromear con los nazis y el holocausto, y yo dije:''si, y murieron millones de personas por su culpa'",0
2740,"@DelRojerioMeFio @ChofMaster Joder qué día de pseudos. Me estáis volviendo loca, no pillo una XD",0
2741,"Las víctimas también son moros,solo que de otra religión. https://t.co/truCqW5Vd4",0
2742,"Maduro: ""Me visitan las mariposas, debe ser que me reconocen como un mariposón"". https://t.co/yL7WI1O6pN https://t.co/tWB4wzoLBx""",0
2743,@lugaricano @jodido_cielo @Pablo_Iglesias_ en ciudadanos son conscientes de que gobiernan con los herederos del franquismo???,0
2744,Nuestras condolencias a la familia socialista por la muerte de  Carme Chacón. D.E.P. @PSOE  https://t.co/IMpobCjAHg,0
2745,"@eljueves Ojo, que los fachas os toman por una revista seria. No me extraña si os comparan con ABC, El País, la Razón y El Español. jaaaa",0
2746,"Esta individua, es de quienes creen que las sombras de toda la gente son negras y perniciosas. Salvo la suya, claro está. De pichiquiátrico. https://t.co/pjJwYTTC2h",0
2747,"@jatirado Ja ja ja ja, definitivamente la mariposa no se equivoco, es un Mariposon!!",0
2748,Retweeted Toni ❤️💛💜 (@Toni73612441):  El miedo y el silencio es la mejor arma facha!#YoSoyAnonymousUE... https://t.co/4cOzq6IK14,0
2749,"Llega a morir joven Millán Astray y algún ""rojo"" le iba de plañidera.",0
2750,@soyasilosiento_ Ese pintalabios te queda de puta madre prueba algún día uno rojo bien fuertote o uno granate que seguro que te van 👌🏼👌🏼👌🏼,0
2751,Ole pues ya he ido al barrio rojo. Estaba grabando a una puta y se ha escondido riendose jajajaja,0
2752,Triste por la muerte de uno de los pocos casos de político honesto. Injusto por edad y por muchos otros motivos 😪,0
2753,"@ElSaqueoCatalan Charnego mañana salgo para ir a trabajar,  cosa que tu no sabes lo que es...",1
2754,@isabeldangueira @PiratsSSistema @PassaportCatala @llenguacat Pantallazo defendiendo a un DICTADOR que intentó acabar con la lengua y la cultura catalanas. A parte de encarcelar y fusilar. Mentira?,0
2755,"Aquí mi timeline facha defendiendo el honor de Carme Chacón, eso es clase.",0
2756,"Muy impactado por la muerte de una mujer joven, valiente, vital y ante todo socialista. DEP Carme Chacón. https://t.co/5IrZw0osFs",0
2757,Muerte la socialista Carme Chacón https://t.co/dGZNaaqQJJ https://t.co/yHTRVxiBcp,0
2758,"Jajajaja no marica, Varg Vikernes me hace reir mucho jajajajaja",0
2759,Que bollera es COMO LA QUIERO https://t.co/HQjZHkSWFC,0
2760,@Gea___ entonces el genero y el sexo son diferentes o son lo mismo? decidete,0
2761,"@RealBetis en vuestros muertos me cago, vaya manera de amargar vidas, madre mia. CON HARO Y CATALAN TODO SIGUE IGUAL.",1
2762,@BulletproofDrea Ellos son perfectos no? PueS LA PERFECCIÓN EXISTE Y LA TIENES TÚ JAQUE MATE ATEOS.,0
2763,@rcalzadad Que se siente como un negro en Alabama dice el puto retrasado. Qué pena de palazo en las costillas.,1
2764,#Final1GHVIP5 soy el unico loco que piensa que el peluquero gay no pinta nada en #supervivientes y nos importa una mierda?,1
2765,"Si honda va a ser la empresa responsable de la fabricación de los nuevos humanoides, prefiero al rumano hijo de puta",1
2766,"@Jorgecalventepe @EMT_Malaga Nuestros no son 😂. Por cierto, no cruces cuando el semáforo esté en rojo, o por enmedio de la calle. Hay que respetar las normas.",0
2767,"@pacotor76 @lagarder81 No, este no es podemita, va a su puta bola al sol que más calienta. Vergonzoso e impresentable. DEP Carme Chacón.",0
2768,el fran peqeño es mamon,0
2769,Loca semana de Trump aparta a Bannon y bombardea la base de Assad #D9 https://t.co/IIdMVqmquj,0
2770,"Maricooooo, SALIO EL TITAN COLOSAL, DIOS MIO MUEROOOOOO",0
2771,@andresocanacope @DeportesCopeSE Todo lo que están haciendo estos advenedizos Haro y Catalán futbolisticamente hablando es una vergüenza,0
2772,El progre de la Marea quejándose de la población rural. Tan predecible la Gauche Divine 2.0. Se siente como un negro en Alabama el SUBNORMAL,1
2773,Ya empiezan los sinvergüenzas..  No faltes al respeto Rumano de mierda.. https://t.co/jxmrB1VO4u,1
2774,El Rumano de Podemos riéndose de la muerte de Carme Chacón... demuestra que es ESCORIA,1
2775,"Cuanto más siniestros son los deseos de un político, más pomposa, en general, se vuelve la nobleza de su lenguaje. #frasedeldía",0
2776,@marianorajoy ¿Y lo dices tú con esa cara de facha?,0
2777,"@triguti @OurenFut @UDOurense2014 Tú lo que eres es subnormal , pero diagnosticado , vete a comer pollas a todos los clubes de Ourense como haces siempre Payaso",1
2778,"@kristyzgz32 @Gol Malísimos, son penosos!!! Yo me pongo negraaaaa",0
2779,#EnDirecto | Sigue todas las reacciones a la muerte de la exdirigente socialista Carme Chacón a los 46 años de edad https://t.co/gL8HbCQ3Gl,0
2780,"@Xuxipc Este activista es ""podemita""? Bueno...será que yo soy de Podemos. Triste reírse de la muerte así y triste lo usa de forma partidista",0
2781,Que caja esa gente de la RED marica.😂😂,0
2782,@r0gerfk &gt;socialista &gt;libertario  se me caen los putos cojones,0
2783,Roca aboga por reformar la Constitución para poder hacer el referéndum independentista https://t.co/L5VADqwqnL https://t.co/LNBx6OTbzF,0
2784,@PresidencialVen @NicolasMaduro Todos los militares serán juzgados cómo cómplices del dictador....,0
2785,Eres un bastardo hijo de la gran puta. Poco te pegaron el dia de la manifestacion fascista. https://t.co/rfeCxlTnU3,1
2786,"Igual de ""patriotas"", con tradiciones horribles, racistas, machistas, anclados en el pasado.",0
2787,"@Berlustinho @Albiol_XG @KRLS @gabrielrufian La ultraderechista, hija putativa de Hermida,haciendo su papel HASTA EN SÁLVAME. Ya me queda poco mas por ver...",0
2788,@sidnotsad @Ichabod1880 Pero eres negro??,0
2789,Racista pero sólo de los penes negros porque son feos,0
2790,Respeto y dolor por la muerte de una gran compañera socialista. DEP. https://t.co/4P2AmQpeju,0
2791,porque ya me jodería ser maricón la verdad,1
2792,maria la plana por lo menos no es maricon como yo xD,0
2793,¿tienes culo de negra? @sidnotsad,0
2794,"JAJAJAJA, este es el mismo monguer de siempre. Todos repiten lo mismo. https://t.co/h0pxytRgam",1
2795,"Las expresiones o saludos públicos nazis son ilegales en Alemania. Como en España, vaya https://t.co/F2UBIb6coD",0
2796,@kjsg972810 @carmen_lanc @revistamongolia @LaPreguntaHoy El dia que morais todos los fachas podre palmarla tranquilo ...,1
2797,"Una pena la muerte de Carmen Chacón. Una político del @PSOE  que caía bien, también a los miembros de la oposición. DEP.",0
2798,@tortondo @ChachoAlmaraz ¿que son? ¿los 4 encapuchados del Apocalipsis? ¿La sección gay del KKK?¿Los 4 mosqueteros-espectro? ¿los primos de Calamardo?,0
2799,Hace 4 días estaban a 11 ptos de la salvación. Hoy son 5. Lo de afición ya si eso lo dejamos para otro día. Zorionak!  #Osasunanuncaserinde https://t.co/Z56udUFCS5,0
2800,Estamos aprendiendo más catalán con @rac1 que con Josep Pla. Las cosas como son.,0
2801,"Triste por la muerte de #carmechacon, una buena socialista y gran mujer. Todavía la recuerdo embarazada cómo ministra de Defensa. #DEP",0
2802,"Las reacciones a la muerte de Chacón, de todo signo político https://t.co/vzG9prYQoJ #Noticias #Actualidad #News https://t.co/CkcQF1b6J5",0
2803,Siento mucho la muerte de mi casi paisana Carmen Chacón. Una buena socialista. La recordaré con afecto y gratitud  DEP,0
2804,"Reacciones a la muerte de Carme Chacón, exministra socialista de Defensa: La muerte este domingo de la política… https://t.co/mF1iK7EkOO https://t.co/i3jlt8qvuM",0
2805,La secta PODEMITA de decidirá de una PUTA vez a CONDENAR un atentado de ISIS?... https://t.co/4xVJSCw328,0
2806,"@alnitakes @sitositosito90 Lo de era socialista me ha dejado toda loca... era una persona, pedazo de cabrón y madre de un crío",1
