HITId,Text,Label,sentiment,directness,annotator_sentiment,target,group
2066,ممحمونة محنة عاهرة منحرفة مص لحس مطلقة مولعه ليز ليزبيان سحا… @url,1,offensive,indirect,disgust,gender,women
2067,ماذا تتوقع من خنازير حرفت كلام الله ورسوله ،أن تحن عليك وتحبك ؟؟؟ كذبوا وكذبت,1,fearful,indirect,indifference,other,muslims
2068,@user @user @user يلا يا خنزير ورنا شطارتك السنه الجايه إذا احيانا الله,1,abusive_disrespectful,direct,shock,other,individual
2069,@user @user @user @user @user @user اصلك من شربي بول البعير مصر رخم انف كسمك وك… @user,1,offensive,direct,disgust,origin,individual
2070,بايرة,1,offensive,direct,sadness,gender,women
2071,أودي فقضية التحرش فالمغرب، بلا مندويو على الأشخاص، راه القانون براسو خاصة يمشي للحبس,1,abusive_normal,indirect,indifference,other,women
2072,@user @user @user @user سير شرب بول البعير مع الضب وسد عليا فمك,1,offensive,indirect,shock,other,individual
2073,@user @user خنزير فاجر يقتل القتيل ويمشي في جنازته امتا يارب النجاه من الفاسد الإرهابي ده اللي بيتحكم في المصريين غصب عنهم,1,hateful,direct,shock,origin,individual
2074,روحي شوفي أماكن الاجانب كيف… @url,0,normal,indirect,sadness,other,women
2075,@user لا غريب في الامر . كل وزراء الثقافة في العالم لديهم ميول جنسية منحرفة و شاذة... لذا لما وزير يمدح… @url,1,offensive,indirect,sadness,other,other
2076,ليش الحريم يحبون الكلام انا اذني تتعب من كثر ماتسمع لهم,1,disrespectful_normal,direct,indifference,other,women
2077,نيويورك تايمز: هكذا يعيش اللاجئون اليمنيون بكوريا الجنوبية: @url,1,abusive_normal,direct,indifference_disgust,other,refugees
2078,ترى شكلج غبي وانتي تستنقصين من بنات جنسج وتدافعين عن الشباب وتبررين لهم التحرش بحجة ان البنت مب متحجبة او تسوي شوو!… @url,1,offensive,indirect,indifference_disgust,other,women
2079,على طاري التحرش اذكر واحد من الاصدقاء تحرشوا فيه بنتين قدامنا.,0,normal,indirect,shock,gender,women
2080,يا كفار قريش يا شاربي بول البعير,1,hateful,direct,disgust,other,other
2081,@user @user خنازير لعنة الله عليهم,1,hateful,direct,indifference,origin,other
2082,@user متبرجه عاهره ماينوخذ بكلامها,1,offensive,indirect,shock,gender,women
2083,@user @user @user الله يلعنك ويلعن حاكمك .فلسطين ياكلب وقف اسلامي ومش محتاجه خنازير زي شكلك . ارض الحرمي… @url,1,hateful,direct,anger_disgust,origin,individual
2084,ليش تنزل طقوسهم  وربي كأنهم هندوس سيخ؟؟؟,1,abusive_normal,indirect,anger_indifference,religion,indian/hindu
2085,@user @user محدش وسخ الا انت روح اتشطر على الصهاينه اللى هتكه عرضكم واعمل راجل عليهم,1,offensive,indirect,shock,origin,individual
2086,بالفيديو: سيدة سعودية تصطدم بـ”عمود إنارة” وتصرخ .. وطفل يوثق الحدث “راح العمود وهذي سواقة الحريم” @url,1,disrespectful_normal,direct,indifference,other,women
2087,التحرش بالاطفال بس اقل من١١ سنه #عمه #معصيتي_راحتي,1,offensive,indirect,shock,gender,other
2088,دقو جرس  دخلو معاهم #خنزير ريحتو معفنه و بخرا ليهم في الزنزانه كلها مترين في مترين,1,disrespectful,direct,shock,other,other
2089,@user @user خنازير متجمعه,1,offensive,direct,indifference,other,other
2090,ولادة خنزير بوجه إنسان في الصين @url,0,normal,indirect,shock,other,other
2091,يلا يا بايره,1,offensive,direct,indifference,gender,women
2092,@user هؤلاء خنازير الحوثي بلا ادنى شك..,1,hateful_disrespectful,indirect,shock,origin,other
2093,@user همج رعاع كأسيادهم لا يليق بهم إلا شرب بول البعير واكل الضب,1,hateful_disrespectful,indirect,indifference,origin,other
2094,متبرجة وش هاتخلف,0,normal,indirect,indifference_disgust,other,individual
2095,@user يا رخيص يا وسخ,1,abusive_offensive,indirect,shock,other,other
2096,نطفتهم نجسه,1,offensive,indirect,indifference,other,other
2097,معاك ريال تسوين ريال ، لايضحكون بعقلك خنازير… @url,1,disrespectful,indirect,sadness,other,individual
2098,تهديد ووعيد وعبارات وألفاظ بقولك ايه يا خامئني شغل الرغي والمطلقين ده بتاع الحريم عندك دليل اشتغل يا معلم عارف موقع البيت الأبيض ولا أدلك,1,fearful,indirect,indifference,other,other
2099,مايرفع ضغطي الا الرجال المعرس أبو عيال اللي حاط أذنه عند الحريم ، و أي طقعه تصير بينه و بين حرمته وصلها لأمه و أهله… @url,1,offensive,indirect,confusion_indifference,gender,other
2100,@user @user هم اللى بيحوروا المواضيع .. تتكلم عن الأمن يقول لك امنعوا المتبرجه.. طيب ده دخله ايه ب… @url,1,offensive_normal,indirect,indifference_disgust,other,other
2101,وجوله وسخ زيه يلا هه @url,1,hateful_disrespectful,direct,anger_indifference,other,individual
2102,وبصفتنا مغاربة لا نقبل دعم من خاننا في يوم الايام وكان يشتمنا يا شارب بول البعير @url,1,hateful_disrespectful,indirect,indifference,origin,other
2103,___ أنقطع وصله ولا أدريّ ويش حده والله أن فقده من كبار الخساااير / وديّ أعرف من وقف ضديّ وضده العواذل بايره والوقت باااير ..,1,disrespectful,indirect,shock,other,other
2104,أنا لا أتحدّث عن خطأ تلك المشهورة كونها متبرجة هذا شيء آخر ! أنا أتحدّث عن تهوين التبرج ولا كأنّ الحجاب أمر ربّاني… @url,1,offensive,indirect,indifference_disgust,other,individual
2105,مب عاجبني موضوع شاكيري بالنص تمنيته بدال احد المستعرصين الافارقة .. مع إراحة ميلنر و مداورة الدفاع .. فابينهو ماكان… @url,1,offensive,indirect,indifference,other,other
2106,@user كلب وسخ ببلدنا ويهيننا لكن فيه رجال يفركون خشمه كلاب عرب الشمال الله يعز المملكة,1,offensive,indirect,indifference,origin,other
2107,@user @user @user @user بول البعير به فوائد كانك ماتدري  ولا هالزباله الي بحلقك والشراب,0,normal,direct,shock,other,individual
2108,@user هوه انتو مستنيين قوانين تقتلو بيها يا خنازير,1,hateful,direct,shock,other,other
2109,@user @user طيب هو ليش ماتربى يمد يده ؟؟؟ والله كفو عليها ليت كل الحريم كذا,0,normal,direct,sadness,gender,individual
2110,@user @user هههه اي ضغط يرفعه مثل هذا القرقوز يامسكين انصحك بترك شرب بول البعير الذي هو سبب ضغطك يامضغوط من شعا… @url,1,offensive,direct,shock,origin,individual
2111,لاعاش من خان الوطن ولا أرتفع له مستوى=ويظل سلعه بايره في السوق ماحد يشتريه,0,normal,indirect,shock,other,other
2112,بدء المشردون اللاجئون في كندا وبريطانيا تحريض السفهاء على الهجرة من أو… @url,1,hateful,indirect,shock_disgust,other,immigrants
2113,اوووه الشافعة الجاهلة  انا عجوزة بايرة ؟؟؟؟؟ انا ؟؟؟ م بعرف ليك شي كعب,1,offensive,direct,sadness,other,women
2114,@user وإلى جانب إدارة الدخل بلادي إعطاء المال الغداء. نفس هذا العمل الجبان منحرفة غبي نادي... المتأنق أنا فق… @url,1,hateful,indirect,indifference,other,other
2115,لقطات منحرفة ومضحكة | الخطايا السبع المميته |مليوداس: @url عبر,1,abusive_normal,indirect,indifference,other,other
2116,لا ابو ابوكم شويه خنازير الله ينتقم منك ي مورينيو.,1,abusive_disrespectful,direct,shock,other,other
2117,هلا التحرش ما اله دخل بلبس البنت او تصرفاتها او بالمكان او الوقت المتواجدة فيه ، بس نرجع نحكي انه الحق على الانثى… @url,0,normal,indirect,anger_sadness_shock_indifference_disgust,gender,women
2118,كيف تحمين نفسك من التحرش في الشارع...: @url عبر @user,1,abusive_normal,indirect,sadness,other,women
